titulo,titulo_abreviado,link,precio_actual,precio_sin_descuento,criticas,calificacion,AmazonChoice,Date,porcentaje_de_descuento
HP Chromebook 14-inch Laptop with 180-Degree Swivel  AMD Dual-Core A4-9120 Processor  4 GB SDRAM  32 GB eMMC Storage  Chrome OS (14-db0020nr  Chalkboard Gray),HP Chromebook 14-inc,https://www.amazon.com//HP-Chromebook-180-degree-14-db0020nr-Chalkboard/dp/B07M8QVNKG/ref=sr_1_299?dchild=1&keywords=macbook+pro&qid=1617950186&sr=8-299,248.0,248.0,0.0,4.4,False,9/4/2021,0.0
"ASUS Newest 11.6"" HD Laptop - Intel Celeron Processor  4GB RAM  32GB eMMC Flash Memory  HDMI  Bluetooth  Windows 10","ASUS Newest 11.6"" HD",https://www.amazon.com//ASUS-Newest-11-6-Laptop-Processor/dp/B07MGT236W/ref=sr_1_239?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-239,259.99,259.99,788.0,4.1,False,9/4/2021,0.0
"Acer Swift 3 Thin & Light Laptop  14"" Full HD IPS  AMD Ryzen 7 4700U Octa-Core with Radeon Graphics  8GB LPDDR4  512GB NVMe SSD  Wi-Fi 6  Backlit KB  Fingerprint Reader  Alexa Built-in  SF314-42-R9YN",Acer Swift 3 Thin & ,https://www.amazon.com//Acer-Octa-Core-Graphics-Fingerprint-SF314-42-R9YN/dp/B086KKKT15/ref=sr_1_174?dchild=1&keywords=macbook+pro&qid=1617950156&sr=8-174,679.99,679.99,0.0,4.6,False,9/4/2021,0.0
Dell XPS 15 9570-8th Generation Intel Core i7-8750H Processor  4k Touchscreen display  16GB DDR4 2666MHz RAM  512GB SSD  NVIDIA GeForce GTX 1050Ti  Windows 10 Home  Gaming Capable,Dell XPS 15 9570-8th,https://www.amazon.com//Dell-9570-8th-Generation-Processor-Touchscreen/dp/B07N82R4XZ/ref=sr_1_240?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-240,2399.55,2399.55,93.0,4.0,False,9/4/2021,0.0
"HP - Envy 13.3"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7-1065G7 - 8GB DDR4 Memory - 512GB SSD - Natural Silver","HP - Envy 13.3"" 4K U",https://www.amazon.com//HP-Touch-Screen-Laptop-i7-1065G7-Natural/dp/B0871KMLKB/ref=sr_1_242?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-242,849.0,849.0,32.0,4.7,False,9/4/2021,0.0
WAVLINK USB C Hub  6-in-1 Type C Adapter Mini Docking Station with 4K HDMI  2 USB 3.0 Ports  SD/TF Card Reader  65W Power Supply for iPad Pro/MacBook/Type C Devices,WAVLINK USB C Hub  6,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A02894513MS1EUWXFAWL8&url=%2FWAVLINK-Adapter-Docking-Station-MacBook%2Fdp%2FB08NWRSFRX%2Fref%3Dsr_1_243_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950171%26sr%3D8-243-spons%26psc%3D1&qualifier=1617950171&id=8927882938695920&widgetName=sp_btf,22.99,22.99,13.0,0.0,False,9/4/2021,0.0
87W USB C Charger Power Adapter for MacBook Pro 15/13/16 Inch 2018  2020 MacBook Air  MacBook 12 Inch  2020/2018 iPad Pro [LED Indicator] [6.6ft USB C to C Cable] [Fordable Plug],87W USB C Charger Po,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A07911012H1ZIBUBIUQ2R&url=%2FCharger-Adapter-MacBook-Indicator-Fordable%2Fdp%2FB08L837KRG%2Fref%3Dsr_1_244_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950171%26sr%3D8-244-spons%26psc%3D1&qualifier=1617950171&id=8927882938695920&widgetName=sp_btf,39.99,39.99,114.0,0.0,False,9/4/2021,0.0
POWERADD USB C Power Strip Surge Protector  30W Power Delivery USB C  2 USB A and 6 Outlet  5ft Braided Extension Cord  Flat Plug for MacBook Pro  iPad Pro  iPhone,POWERADD USB C Power,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A02471043RKFZDS2BU4CD&url=%2FPOWERADD-Protector-Delivery-Braided-Extension%2Fdp%2FB08L9ZWKGV%2Fref%3Dsr_1_245_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950171%26sr%3D8-245-spons%26psc%3D1&qualifier=1617950171&id=8927882938695920&widgetName=sp_btf,39.99,39.99,2.0,0.0,False,9/4/2021,0.0
Mektron for MacBook Air 13 Case A1466/A1369  Sunflower Flowers Soft-Touch Matte Print 13.3 inch Laptop Cover w/Keyboard Skin & Dust Plug,Mektron for MacBook ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A03912363M2EXIKOT6I5K&url=%2FMektron-MacBook-Sunflower-Soft-Touch-Keyboard%2Fdp%2FB07W5ZXGZF%2Fref%3Dsr_1_241_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950175%26sr%3D8-241-spons%26psc%3D1&qualifier=1617950175&id=6337106500272833&widgetName=sp_atf_next,25.99,25.99,292.0,0.0,False,9/4/2021,0.0
SIIG HDMI Over IP Extender/Matrix Kit (1 TX & 1 RX) 1080p at 395ft (120m) - Up to 256 combined RX/TX (Many to Many) - Supports H.264 Over IP - Matrix Configurable  HDMI Loopout  IR Extension  RS-232,SIIG HDMI Over IP Ex,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A09138483M18ZEY8PQI77&url=%2FSIIG-HDMI-Extender-Loopout-Extensions%2Fdp%2FB07F2P73JB%2Fref%3Dsr_1_242_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950175%26sr%3D8-242-spons%26psc%3D1%26smid%3DAF9IGITKB0SEM&qualifier=1617950175&id=6337106500272833&widgetName=sp_atf_next,159.99,159.99,1.0,0.0,False,9/4/2021,0.0
Dell XPS 15 XPS9550-4444SLV 15.6-Inch 4K Ultra HD Intel Core i7-6700HQ 16GB RAM 512GB SSD,Dell XPS 15 XPS9550-,https://www.amazon.com//Dell-XPS9550-4444SLV-15-6-Inch-Ultra-i7-6700HQ/dp/B015QKVCIM/ref=sr_1_298?dchild=1&keywords=macbook+pro&qid=1617950186&sr=8-298,2399.55,2399.55,9.0,3.4,False,9/4/2021,0.0
Dell Inspiron 14 5491 14 inch 2in1 Convertible Touchscreen FHD Laptop (Silver) Intel core i7-10510U  8GB RAM  512GB SSD  Windows 10 Home (i5491-7265SLV-PUS),Dell Inspiron 14 549,https://www.amazon.com//Dell-i5491-7265SLV-PUS-Generation-i7-10510U-1920x1080/dp/B07TJQLTQ8/ref=sr_1_244?dchild=1&keywords=macbook+pro&qid=1617950175&sr=8-244,880.0,880.0,954.0,4.4,False,9/4/2021,0.0
"Razer Blade Stealth 13 Ultrabook Laptop: Intel Core i7-8565U 4-Core  NVIDIA GeForce MX150  13.3"" FHD 1080p  16GB RAM  256GB SSD  CNC Aluminum  Chroma RGB Lighting  Thunderbolt 3  Black",Razer Blade Stealth ,https://www.amazon.com//Razer-Blade-Stealth-Gaming-Laptop/dp/B07L39PH24/ref=sr_1_245?dchild=1&keywords=macbook+pro&qid=1617950175&sr=8-245,1434.99,1434.99,415.0,4.1,False,9/4/2021,0.0
"Dell Inspiron 15.6"" HD Laptop  Intel 4205U Processor  8GB DDR4 RAM  1TB HDD  Online Class Ready  Webcam  WiFi  HDMI  Bluetooth  Win10 Home  Black","Dell Inspiron 15.6"" ",https://www.amazon.com//Dell-Inspiron-Laptop-Processor-Bluetooth/dp/B08HY7KWJ6/ref=sr_1_247?dchild=1&keywords=macbook+pro&qid=1617950175&sr=8-247,499.0,499.0,350.0,4.4,False,9/4/2021,0.0
"HP Pavilion X360 2-IN-1 11.6"" HD Touch-Screen WLED-backlit Laptop  Intel Pentium N5000 up to 2.7GHz  4GB DDR4  128GB SSD  Bluetooth  Wireless-AC  HDMI  Webcam  USB 3.1-C  Media Card Reader  Windows 10",HP Pavilion X360 2-I,https://www.amazon.com//HP-X360-Touch-Screen-WLED-backlit-Wireless-AC/dp/B081WJPMK7/ref=sr_1_248?dchild=1&keywords=macbook+pro&qid=1617950175&sr=8-248,442.8,442.8,260.0,4.6,False,9/4/2021,0.0
"HP Pavilion 15 Laptop 15.6"" Touchscreen  Intel Core i5-8250U  Intel UHD Graphics 620  1TB HDD + 16GB Intel Optane Memory  8GB SDRAM  15-cs0051wm",HP Pavilion 15 Lapto,https://www.amazon.com//HP-Pavilion-Touchscreen-i5-8250U-15-cs0051wm/dp/B07FHB7VXV/ref=sr_1_301?dchild=1&keywords=macbook+pro&qid=1617950186&sr=8-301,777.77,777.77,46.0,4.2,False,9/4/2021,0.0
"Acer Chromebook 15  Intel Celeron N3350  15.6"" Full HD Touch  4GB LPDDR4  32GB Storage  Google Chrome  Pure Silver  CB515-1HT-C2AE  15-15.99 Inches",Acer Chromebook 15  ,https://www.amazon.com//Acer-15-6-Full-Touchscreen-Chromebook/dp/B07GM2TCPM/ref=sr_1_161?dchild=1&keywords=macbook+pro&qid=1617950153&sr=8-161,483.6,483.6,625.0,4.3,False,9/4/2021,0.0
Acer High Performance Spin 11.6inch FHD Multi-Touch Laptop  Intel Pentium N4200 Quad-core Up to 2.5GHz  4GB RAM  64GB SSD  WiFi  Bluetooth  HDMI  Win10 (Renewed),Acer High Performanc,https://www.amazon.com//Acer-Performance-Multi-Touch-Quad-core-Bluetooth/dp/B084F4RLHF/ref=sr_1_172?dchild=1&keywords=macbook+pro&qid=1617950156&sr=8-172,317.0,317.0,936.0,4.4,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.4GHz  32GB RAM  1TB SSD  AMD Radeon Pro 5500M 4GB  Space Gray  Late 2019",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-9th-Gen/dp/B085CNDPMZ/ref=sr_1_50?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-50,3399.0,3399.0,3.0,5.0,False,9/4/2021,0.0
Apple MacBook Air 13.3-Inch Laptop MD760LL/B  4GB Ram - 128GB SSD - 1.4 GHz Intel i5 Dual Core (Renewed),Apple MacBook Air 13,https://www.amazon.com//Apple-MacBook-13-3-Inch-Processor-Refurbished/dp/B06XWB7DPS/ref=sr_1_54?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-54,459.0,459.0,584.0,4.4,False,9/4/2021,0.0
Apple MacBook Pro MF839ll/A Intel core 5-5257U 2.7GHz 13.3-Inch  16GB RAM DDR3 256GB SSD (Renewed),Apple MacBook Pro MF,https://www.amazon.com//Apple-MacBook-MF839ll-5-5257U-13-3-Inch/dp/B07T3DS6RY/ref=sr_1_52?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-52,888.63,888.63,14.0,4.0,False,9/4/2021,0.0
Laptop Stand Adjustable  Lamicall Notebook Holder : Multi-Angle Height Ventilated Laptop Riser for Desk  360 Rotating  Compatible with MacBook Air Pro  Dell XPS  HP More Notebooks - Gray,Laptop Stand Adjusta,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A02379903G9FVCPTVEKGG&url=%2FAdjustable-Laptop-Stand-Lamicall-Riser%2Fdp%2FB07T541PXC%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950131%26sr%3D8-50-spons%26psc%3D1&qualifier=1617950131&id=6810734541937504&widgetName=sp_atf_next,49.99,49.99,0.0,0.0,False,9/4/2021,0.0
MacBook Pro USB Adapter  CHOETECH 7-in-2 MacBook Air Adapter for MacBook Pro 2020-2016  MacBook Air 2020-2018 with Gigabit Ethernet  4K HDMI  Thunderbolt 3  2 USB 3.0  100W PD  SD/Micro SD Card Reader,MacBook Pro USB Adap,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0685636BUMGGXAEWYL0&url=%2FCHOETECH-2020-2016-2020-2018-Ethernet-Thunderbolt%2Fdp%2FB08FR3LSX3%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950128%26sr%3D8-53-spons%26psc%3D1&qualifier=1617950128&id=5472732416611542&widgetName=sp_btf,32.99,32.99,233.0,0.0,False,9/4/2021,0.0
"Swivel Laptop Stand for Desk  YoFeW Aluminum Laptop Riser  Multi-Angle Height Adjustable 360°Rotation Notebook Stand Desktop Holder Compatible with Mac MacBook Pro Air  Lenovo  Dell XPS  HP(10-17"")",Swivel Laptop Stand ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A09496671OY1XB7IMW4PD&url=%2FYoFeW-Multi-Angle-Adjustable-360%25C2%25B0Rotation-Compatible%2Fdp%2FB08N6FGYBH%2Fref%3Dsr_1_52_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950128%26sr%3D8-52-spons%26psc%3D1&qualifier=1617950128&id=5472732416611542&widgetName=sp_btf,39.99,39.99,0.0,0.0,False,9/4/2021,0.0
USB C to HDMI VGA DVI DP Adapter  MOYOON 4 in 1 USB C Multiport 4K Adapter for MacBook Air  MacBook Pro  XPS  and More,USB C to HDMI VGA DV,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0867180ZZJ0F2XTMTNP&url=%2FHDMI-Adapter-MOYOON-Multiport-MacBook%2Fdp%2FB08TLR7VJW%2Fref%3Dsr_1_51_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950128%26sr%3D8-51-spons%26psc%3D1%26smid%3DA2UXSMYJETN0BO&qualifier=1617950128&id=5472732416611542&widgetName=sp_btf,27.88,27.88,441.0,0.0,False,9/4/2021,0.0
Apple MacBook Pro 16-in 2.6GHz 6-core i7 32GB 1TB 5300M 4GB Space Gray (CTO),Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0XZ004QV/dp/B086FQGKS3/ref=sr_1_49?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-49,2809.95,2809.95,5.0,3.8,False,9/4/2021,0.0
"Acer 14"" Full HD (1920 x 1080) 16:9 IPS Display Chromebook (2018 Newest)  Inte Celeron N3160 Processor Quad-core 1.60 GHz  4GB RAM  32GB SSD  802.11ac  Bluetooth  HDMI  Chrome OS","Acer 14"" Full HD (19",https://www.amazon.com//Acer-Full-1920-1080-Chromebook/dp/B077PLHCHY/ref=sr_1_169?dchild=1&keywords=macbook+pro&qid=1617950156&sr=8-169,384.0,384.0,64.0,4.0,False,9/4/2021,0.0
MOSISO Compatible with MacBook Pro 13 inch Case 2016-2020 Release A2338 M1 A2289 A2251 A2159 A1989 A1706 A1708  Plastic Hard Shell Case&Bag&Keyboard Skin&Webcam Cover&Screen Protector  Rose Quartz,MOSISO Compatible wi,https://www.amazon.com//MOSISO-Compatible-MacBook-Keyboard-Protector/dp/B07VWJYRMJ/ref=sr_1_48?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-48,36.49,36.49,0.0,4.3,False,9/4/2021,0.0
"Apple MacBook Pro 15"" Retina Core i7 2.6GHz MLH32LL/A with Touch Bar  16GB Memory  256GB Solid State Drive (Renewed)",Apple MacBook Pro 15,https://www.amazon.com//Apple-MacBook-Retina-MLH32LL-Renewed/dp/B078BSQDPK/ref=sr_1_46?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-46,1275.0,1275.0,54.0,3.8,False,9/4/2021,0.0
Apple MacBook Pro 15.4 Laptop Intel Core i7 2.70GHz 16GB RAM 512GB SSD MLW82LL/A (Renewed),Apple MacBook Pro 15,https://www.amazon.com//Apple-MacBook-2-70GHz-MLW82LL-Renewed/dp/B081MWTKVR/ref=sr_1_44?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-44,1399.99,1399.99,15.0,3.9,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.4GHz  32GB RAM  512GB SSD  AMD Radeon Pro 5300M 4GB  Space Gray  Late 2019",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-9th-Gen/dp/B084H4497P/ref=sr_1_43?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-43,2969.0,2969.0,7.0,4.1,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.3GHz  32GB RAM  1TB SSD  AMD Radeon Pro 5500M 8GB  Silver  Late 2019 Z0Y300042",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0Y300042/dp/B083747SX2/ref=sr_1_42?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-42,3299.0,3299.0,8.0,4.7,False,9/4/2021,0.0
Apple MacBook Air MD761LL/A 13.3-Inch Laptop (OLD VERSION) (Renewed),Apple MacBook Air MD,https://www.amazon.com//Apple-MacBook-MD761LL-13-3-Inch-Refurbished/dp/B00M4LWW0Y/ref=sr_1_39?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-39,449.0,449.0,19.0,4.2,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.3GHz  16GB RAM  1TB SSD  AMD Radeon Pro 5500M 8GB  Space Gray  Late 2019 Z0Y0005J7 / Z0Y00006M",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0Y0005J7/dp/B085CNGYV8/ref=sr_1_55?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-55,2739.99,2739.99,3.0,5.0,False,9/4/2021,0.0
Apple MacBook Pro MLH42LL/A 15-inch Laptop with Touch Bar  2.9GHz Quad-core Intel Core i7  1TB SSD  Retina Display - Silver (Renewed),Apple MacBook Pro ML,https://www.amazon.com//Apple-MacBook-MLH42LL-15-inch-Quad-core/dp/B083G8XQWL/ref=sr_1_57?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-57,1558.0,1558.0,13.0,4.1,False,9/4/2021,0.0
Apple MacBook Pro 15.5in ME665LL/A Early 2013 - Intel Core i7 2.7GHz  16GB RAM  500GB HDD - Silver (Renewed),Apple MacBook Pro 15,https://www.amazon.com//Apple-MacBook-15-5in-ME665LL-Early/dp/B086DVQJ36/ref=sr_1_59?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-59,898.0,898.0,6.0,3.6,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.3GHz  32GB RAM  1TB SSD  AMD Radeon Pro 5500M 4GB  Silver  Late 2019",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-9th-Gen/dp/B0888BGVMD/ref=sr_1_60?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-60,3199.0,3199.0,3.0,5.0,False,9/4/2021,0.0
Apple MacBook Air MJVM2LL/A 11.6 Inch Laptop (Intel Core i5 Dual-Core 1.6GHz up to 2.7GHz  4GB RAM  128GB SSD  Wi-Fi  Bluetooth 4.0  Integrated Intel HD Graphics 6000  Mac OS) (Renewed),Apple MacBook Air MJ,https://www.amazon.com//Apple-Dual-Core-Bluetooth-Integrated-Refurbished/dp/B07BZF4MYM/ref=sr_1_61?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-61,529.99,529.99,0.0,4.3,False,9/4/2021,0.0
Apple 13in MacBook Air  1.8GHz Intel Core i5 Dual Core Processor  8GB RAM  128GB SSD  Mac OS  Silver  MQD32LL/A (Newest Version) (Renewed),Apple 13in MacBook A,https://www.amazon.com//Apple-MacBook-Processor-MQD32LL-Version/dp/B078H42W49/ref=sr_1_62?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-62,649.0,649.0,550.0,4.5,False,9/4/2021,0.0
Apple 2018 13.3in MacBook Air  Mac OS  Intel Core i5  1.6 GHz  Intel UHD Graphics 617  128 GB  Gold (Renewed),Apple 2018 13.3in Ma,https://www.amazon.com//Apple-13-3in-MacBook-Graphics-Renewed/dp/B07Y8KL5D6/ref=sr_1_63?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-63,849.0,849.0,46.0,4.6,False,9/4/2021,0.0
Apple MacBook Air MD760LL/A 13.3-Inch Laptop (Intel Core i5 Dual-Core 1.3GHz up to 2.6GHz  4GB RAM  128GB SSD  Wi-Fi  Bluetooth 4.0) (Renewed),Apple MacBook Air MD,https://www.amazon.com//Apple-MD760LL-13-3-Inch-Dual-Core-Bluetooth/dp/B01LZORCUR/ref=sr_1_64?dchild=1&keywords=macbook+pro&qid=1617950131&sr=8-64,459.99,459.99,0.0,4.4,False,9/4/2021,0.0
"Adjustable Laptop Stand YoFeW  Aluminum Laptop Riser  Multi-Angle Height Adjustable 360°Rotation Notebook Stand Desktop Holder Compatible with Mac MacBook Pro Air  Lenovo  Dell XPS  HP(10-17"")",Adjustable Laptop St,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A09498551D1VZRRPS6KB5&url=%2FAdjustable-YoFeW-Multi-Angle-360%25C2%25B0Rotation-Compatible%2Fdp%2FB08B5XBGD8%2Fref%3Dsr_1_67_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950131%26sr%3D8-67-spons%26psc%3D1&qualifier=1617950131&id=6810734541937504&widgetName=sp_btf,39.99,39.99,0.0,0.0,False,9/4/2021,0.0
USB C to DisplayPort Cable 4K 60Hz  YeeChan 6ft Type C (Thunderbolt 3 Compatible) to DisplayPort Cable for MacBook Pro 2018/2017  Samsung Galaxy S9/S8  Surface Book 2  Pixelbook  and More,USB C to DisplayPort,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A08178051LOIG18BY7QZK&url=%2FDisplayPort-YeeChan-Thunderbolt-Compatible-Pixelbook%2Fdp%2FB08Y88L7LF%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950131%26sr%3D8-69-spons%26psc%3D1&qualifier=1617950131&id=6810734541937504&widgetName=sp_btf,13.99,13.99,0.0,0.0,False,9/4/2021,0.0
SYY USB C to DisplayPort Adapter 4K Portable 4K@60HZ Thunderbolt 3 to Displayport Converter Compatible with MacBook Pro 2019/2018 ipad pro 2018 Surface Book Dell XPS Sumsang Galaxy S10 Note 9 Dex,SYY USB C to Display,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A02854131EHQDCF2EBFSV&url=%2FSYY-DisplayPort-Thunderbolt-Displayport-Compatible%2Fdp%2FB08LKQQTWP%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950134%26sr%3D8-65-spons%26psc%3D1&qualifier=1617950134&id=8166231877024495&widgetName=sp_atf_next,8.99,8.99,16.0,0.0,False,9/4/2021,0.0
USB C Hub Adapter for MacBook Pro 2020 2019 2018 2017 2016 13 15 16 inch and MacBook Air 2020 2019 2018  HDMI 4K@60Hz Multiport Adapter for MacBook Pro with Thunderbolt 3 3 X USB 3.0 SD TF Card Reader,USB C Hub Adapter fo,https://www.amazon.com//Adapter-MacBook-Multiport-Thunderbolt-Reader/dp/B0894J9CVG/ref=sr_1_67?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-67,29.99,29.99,934.0,4.6,False,9/4/2021,0.0
Apple MacBook Pro 16-in 2.4GHz 8-core i9 32GB 1TB 5300M 4GB Space Gray (CTO),Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0XZ004S5/dp/B0888435LL/ref=sr_1_68?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-68,3249.0,3249.0,3.0,5.0,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 6-Core Intel Core i7 2.6GHz  32GB RAM  1TB SSD  AMD Radeon Pro 5500M 4GB  Space Gray  Late 2019 Z0XZ004XR / Z0XZ00077",Apple MacBook Pro 16,https://www.amazon.com//Apple-16-MacBook-Pro-Z0XZ004XR/dp/B084H4FN5F/ref=sr_1_71?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-71,3099.0,3099.0,3.0,5.0,False,9/4/2021,0.0
Apple MMGG2LL/A MacBook Air 13.3-Inch Laptop (1.6 GHz Intel Core i5  8GB RAM  256GB SSD  Mac OS X V10.11 El Capitan)  Silver (Renewed),Apple MMGG2LL/A MacB,https://www.amazon.com//Apple-MMGG2LL-MacBook-Air-Refurbished/dp/B07HKMXSMF/ref=sr_1_72?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-72,594.99,594.99,430.0,4.3,False,9/4/2021,0.0
Apple MacBook Air MMGF2LL/A 13.3-Inch Laptop (5th Gen Intel Core i5 1.6 GHz  8 GB LPDDR3  128 GB) (Renewed),Apple MacBook Air MM,https://www.amazon.com//Apple-MacBook-MMGF2LL-13-3-Inch-Refurbished/dp/B01N0RQ0CX/ref=sr_1_74?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-74,559.0,559.0,247.0,4.4,False,9/4/2021,0.0
"Apple MacBook Pro 16"" with Touch Bar  9th-Gen 8-Core Intel i9 2.3GHz  64GB RAM  2TB SSD  AMD Radeon Pro 5500M 8GB  Space Gray  Late 2019",Apple MacBook Pro 16,https://www.amazon.com//Apple-MacBook-Pro-16-9th-Gen/dp/B08TZY55LT/ref=sr_1_75?dchild=1&keywords=macbook+pro&qid=1617950134&sr=8-75,4099.0,4099.0,0.0,0.0,False,9/4/2021,0.0
Apple MacBook Air MJVM2LL/A 11.6-Inch laptop(1.6 GHz Intel i5  128 GB SSD  Integrated Intel HD Graphics 6000  Mac OS X Yosemite (Renewed),Apple MacBook Air MJ,https://www.amazon.com//Apple-MacBook-MJVM2LL-1-6GHz-Refurbished/dp/B01KIIQUFW/ref=sr_1_38?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-38,437.99,437.99,0.0,4.4,False,9/4/2021,0.0
Apple MacBook Pro ME664LL/A 15.4-Inch Laptop with Retina Display (OLD VERSION) (Renewed),Apple MacBook Pro ME,https://www.amazon.com//Apple-MacBook-ME664LL-15-4-Inch-Display/dp/B078WGK955/ref=sr_1_37?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-37,749.0,749.0,52.0,4.1,False,9/4/2021,0.0
Apple MacBook Pro (16-Inch  16GB RAM  1TB Storage  2.3GHz Intel Core i9) - Space Gray with AppleCare+ Bundle,Apple MacBook Pro (1,https://www.amazon.com//Apple-MacBook-16-Inch-Storage-2-3GHz/dp/B085WSD2TN/ref=sr_1_36?dchild=1&keywords=macbook+pro&qid=1617950128&sr=8-36,2878.0,2878.0,74.0,4.8,False,9/4/2021,0.0
